brand,model,year,engine_size,fuel_type,transmission,mileage,doors,owner_count,price,car_age,price_per_km,price_category
toyota,rav4,2019,3.2,diesel,manual,122669,5,2,10546,7,0.0859704899323388,alto
kia,rio,2010,3.9,diesel,automatic,81626,5,2,10867,16,0.1331299692503706,alto
honda,cr-v,2002,4.9,petrol,automatic,62111,3,1,9857,24,0.15869719216898506,alto
mercedes,c-class,2003,1.3,hybrid,manual,124806,4,5,4803,23,0.03848341839800652,baixo
ford,focus,2021,3.3,diesel,semi-automatic,288662,3,4,7926,5,0.027457623595680776,medio
audi,q5,2014,3.4,diesel,automatic,39460,3,2,12410,12,0.3144877220546869,luxo
toyota,camry,2012,4.4,electric,manual,94413,3,4,12211,14,0.12933463257567734,luxo
chevrolet,equinox,2008,2.8,petrol,automatic,105651,5,4,8686,18,0.0822133040548215,medio
hyundai,tucson,2013,2.5,diesel,automatic,144244,2,3,9115,13,0.06319109847828347,alto
hyundai,tucson,2000,4.2,diesel,manual,22625,3,3,7847,26,0.3468134005126845,medio
audi,a3,2012,3.1,hybrid,semi-automatic,94118,3,1,9917,14,0.10536661035497615,alto
ford,fiesta,2008,1.4,electric,manual,1123,5,4,9877,18,8.787366548042705,alto
honda,civic,2002,4.9,hybrid,automatic,27258,2,5,11554,24,0.4238600095381342,luxo
audi,q5,2007,2.7,electric,automatic,42484,4,3,11550,19,0.27186065670236553,luxo
audi,q5,2008,4.7,diesel,automatic,294229,3,4,6815,18,0.023162152057913877,medio
audi,a4,2009,2.5,diesel,manual,229907,2,3,4701,17,0.020447309358526018,baixo
honda,cr-v,2009,4.3,diesel,manual,138053,5,1,8338,17,0.06039665638083649,medio
ford,fiesta,2006,1.4,diesel,automatic,276510,3,2,3269,20,0.011822314482968128,baixo
bmw,3 series,2016,3.2,hybrid,automatic,249206,5,2,9615,10,0.038582383319890695,alto
bmw,3 series,2011,3.4,diesel,manual,204328,5,2,6713,15,0.0328538778147008,medio
volkswagen,golf,2015,2.0,petrol,manual,31848,4,5,9963,11,0.3128198687556909,alto
chevrolet,impala,2011,1.1,petrol,automatic,184647,2,1,6307,15,0.0341568822841298,baixo
kia,rio,2005,3.1,electric,semi-automatic,226621,4,2,6167,21,0.027212715446867472,baixo
hyundai,elantra,2021,1.2,diesel,automatic,198986,3,1,9120,5,0.04583213978802635,alto
bmw,3 series,2011,4.0,diesel,semi-automatic,203506,5,5,7329,15,0.03601350322101943,medio
bmw,5 series,2006,2.5,electric,automatic,57444,2,1,10751,20,0.18715292888850205,alto
audi,a4,2021,2.3,diesel,manual,238144,2,1,7937,5,0.03332843435721934,medio
audi,a4,2017,2.3,diesel,manual,231788,4,5,6864,9,0.029613139536388697,medio
kia,sportage,2009,2.8,hybrid,automatic,47046,2,2,11159,17,0.2371883435713223,luxo
volkswagen,golf,2011,1.8,hybrid,manual,274097,5,4,4718,15,0.017212821691511795,baixo
audi,a3,2010,4.3,petrol,semi-automatic,258241,3,5,6235,16,0.024144019950279195,baixo
audi,a3,2003,3.4,hybrid,semi-automatic,266526,4,3,4069,23,0.015266745958195604,baixo
honda,cr-v,2023,1.8,electric,automatic,3235,5,4,16235,3,5.01699629171817,luxo
honda,accord,2013,1.3,electric,semi-automatic,175515,3,3,7789,13,0.044377720549693474,medio
bmw,5 series,2005,1.4,petrol,manual,212695,5,1,2746,21,0.012910444954300973,baixo
volkswagen,tiguan,2015,3.7,diesel,semi-automatic,231703,4,1,7665,11,0.03308099989641957,medio
honda,civic,2001,1.9,diesel,semi-automatic,156936,5,2,3161,25,0.020141840356321328,baixo
volkswagen,tiguan,2002,1.9,diesel,automatic,8589,4,5,7928,24,0.9229336437718277,medio
audi,q5,2008,1.1,electric,semi-automatic,289703,4,2,3805,18,0.013134095490569686,baixo
volkswagen,passat,2001,4.2,hybrid,manual,66109,5,5,8277,25,0.12520042353653002,medio
toyota,rav4,2012,3.9,electric,manual,161261,5,2,10374,14,0.06433009636492168,alto
bmw,3 series,2015,2.7,diesel,manual,133476,5,4,8630,11,0.06465533387774673,medio
hyundai,elantra,2018,2.5,petrol,manual,189081,2,1,8218,8,0.04346262468135518,medio
chevrolet,equinox,2019,3.3,electric,semi-automatic,223568,5,2,10628,7,0.047537896577790305,alto
kia,sportage,2021,4.2,electric,manual,246820,2,5,11663,5,0.04725286746265512,luxo
hyundai,tucson,2018,3.0,petrol,automatic,151956,5,4,10960,8,0.0721256671295169,alto
volkswagen,passat,2013,4.0,petrol,manual,244725,3,3,7105,13,0.029032468965291797,medio
bmw,5 series,2011,2.1,diesel,automatic,202184,4,2,6956,15,0.03440413482701486,medio
audi,a3,2003,1.7,diesel,automatic,255899,3,1,3082,23,0.012043767096522079,baixo
bmw,5 series,2004,3.2,petrol,manual,274253,4,1,3014,22,0.010989812363721221,baixo
hyundai,sonata,2009,4.0,petrol,automatic,162223,5,5,9055,17,0.05581788144787454,alto
bmw,x5,2012,2.5,diesel,automatic,105611,3,2,9587,14,0.090775669431504,alto
hyundai,tucson,2006,3.1,petrol,automatic,48668,4,3,9526,20,0.19573034169594608,alto
mercedes,c-class,2021,2.7,diesel,automatic,94677,3,5,12706,5,0.13420224339339656,luxo
toyota,camry,2012,2.2,diesel,semi-automatic,26162,3,5,9376,14,0.3583686886060467,alto
audi,a4,2003,3.6,hybrid,manual,189266,3,5,5814,23,0.03071850877332023,baixo
bmw,3 series,2019,2.2,petrol,automatic,102893,4,5,11442,7,0.11120181934806694,luxo
audi,a4,2006,3.4,petrol,manual,61829,2,2,8063,20,0.13040595180333173,medio
bmw,x5,2020,4.2,petrol,manual,177156,5,1,10756,6,0.06071450747077451,alto
bmw,3 series,2023,2.9,diesel,automatic,211902,2,4,11161,3,0.052670325573493534,luxo
ford,fiesta,2013,1.1,electric,automatic,182152,5,5,8956,13,0.04916745812586123,alto
honda,civic,2016,4.9,hybrid,automatic,292909,5,5,10441,10,0.03564576149670547,alto
audi,a3,2021,3.8,diesel,semi-automatic,295818,4,2,8283,5,0.02800022987029231,medio
bmw,5 series,2019,3.0,electric,semi-automatic,120036,5,2,12399,7,0.10329315127835584,luxo
kia,rio,2006,3.3,electric,automatic,155565,2,5,9588,20,0.061633004641116956,alto
kia,rio,2016,4.5,diesel,semi-automatic,186516,5,3,9669,10,0.051839778679691396,alto
hyundai,sonata,2014,4.9,diesel,semi-automatic,297306,2,2,7253,12,0.024395658359877163,medio
kia,optima,2023,2.4,electric,automatic,167039,5,1,13559,3,0.08117217432950191,luxo
toyota,camry,2005,3.5,electric,semi-automatic,19095,4,3,10718,21,0.5612693757855048,alto
audi,q5,2014,2.4,petrol,manual,252688,3,4,5646,12,0.022343671469672206,baixo
hyundai,tucson,2015,4.0,hybrid,manual,137933,2,5,10841,11,0.0785955601954558,alto
chevrolet,impala,2004,3.6,hybrid,semi-automatic,82916,4,3,8241,22,0.09938854517167771,medio
ford,fiesta,2001,1.9,electric,automatic,88822,3,5,8023,25,0.09032570392803665,medio
audi,a4,2003,4.2,hybrid,semi-automatic,57423,5,1,9051,23,0.1576170242407356,alto
ford,explorer,2016,4.6,hybrid,manual,106240,3,4,12375,10,0.1164804548149961,luxo
honda,accord,2019,3.6,petrol,manual,205452,3,3,9290,7,0.04521715428832872,alto
kia,optima,2000,4.8,petrol,automatic,19096,4,5,10018,26,0.5245850133528827,alto
audi,a3,2018,4.4,hybrid,manual,145623,4,1,11987,8,0.08231472834148218,luxo
kia,sportage,2012,1.7,diesel,manual,215694,2,5,5086,14,0.023579591552887177,baixo
bmw,3 series,2003,4.6,electric,manual,163353,2,5,8332,23,0.05100579110398276,medio
volkswagen,golf,2016,3.9,hybrid,semi-automatic,18025,5,5,13439,10,0.7455342283368468,luxo
audi,a3,2017,2.5,electric,semi-automatic,210605,5,2,9487,9,0.04504620001329497,alto
chevrolet,impala,2007,3.7,petrol,manual,87940,4,3,8141,19,0.09257342991323729,medio
audi,q5,2017,3.0,diesel,automatic,61090,4,5,12478,9,0.20425267224304725,luxo
honda,civic,2015,2.2,diesel,manual,36391,2,4,10072,11,0.27676412398329303,alto
honda,accord,2020,3.3,petrol,automatic,207584,2,2,10748,6,0.0517763807596888,alto
ford,focus,2023,3.7,electric,manual,27676,2,3,16146,3,0.5833724753405355,luxo
mercedes,c-class,2016,1.1,hybrid,semi-automatic,62254,5,5,9754,10,0.15667817845956147,alto
hyundai,tucson,2015,4.3,electric,manual,239633,3,5,10107,11,0.042176819649966196,alto
toyota,rav4,2000,4.4,electric,manual,83650,4,3,8827,26,0.1055217510848645,medio
volkswagen,tiguan,2000,3.5,hybrid,manual,68081,5,1,7238,26,0.10631297552950854,medio
chevrolet,malibu,2020,2.3,diesel,manual,216925,4,2,8061,6,0.03716013755843006,medio
chevrolet,equinox,2023,2.9,hybrid,manual,70186,5,3,13496,3,0.19228632082864347,luxo
honda,accord,2001,3.4,diesel,automatic,173293,2,5,5834,25,0.03366533174835828,baixo
hyundai,elantra,2005,1.8,diesel,manual,171240,5,4,3975,21,0.023212898780081873,baixo
toyota,camry,2002,2.6,petrol,manual,45687,2,4,6386,24,0.13977412011906845,baixo
mercedes,gla,2018,4.4,electric,automatic,91226,3,4,15575,8,0.1707279643088121,luxo
audi,a3,2014,3.5,hybrid,automatic,92476,4,4,12450,12,0.13462806968219124,luxo
bmw,5 series,2018,4.3,diesel,manual,255802,2,5,8683,8,0.03394408978784455,medio
bmw,5 series,2003,5.0,electric,semi-automatic,151430,5,4,8971,23,0.05924150273061658,alto
honda,cr-v,2013,3.9,electric,manual,223151,5,4,9436,13,0.042285079228507924,alto
chevrolet,equinox,2012,2.9,petrol,manual,45211,4,1,9695,14,0.21443422100327347,alto
bmw,x5,2011,2.6,petrol,semi-automatic,243572,5,1,5128,15,0.02105323660668465,baixo
hyundai,tucson,2011,3.3,hybrid,manual,135585,3,3,8988,15,0.06629002994409453,alto
bmw,3 series,2008,2.7,hybrid,automatic,260076,3,1,6498,18,0.024984908315614222,baixo
kia,optima,2008,3.9,electric,automatic,172054,4,4,10458,18,0.0607828891924094,alto
bmw,5 series,2004,3.0,electric,automatic,183618,2,5,8127,22,0.044260125586132154,medio
volkswagen,golf,2009,2.4,electric,manual,87845,5,1,9443,17,0.10749493431687271,alto
volkswagen,passat,2005,3.2,diesel,semi-automatic,235077,2,3,4098,21,0.017432511762053446,baixo
honda,civic,2013,2.8,diesel,automatic,94923,5,2,10401,13,0.10957186802073238,alto
ford,focus,2018,3.5,diesel,semi-automatic,250184,5,5,7996,8,0.0319603493414873,medio
volkswagen,tiguan,2004,2.2,petrol,manual,34276,5,4,6814,22,0.19879219301572482,medio
ford,fiesta,2019,3.7,electric,automatic,62114,2,4,15757,7,0.25367463575625854,luxo
hyundai,elantra,2022,5.0,diesel,automatic,135041,2,2,14499,4,0.10736659705869285,luxo
ford,explorer,2023,4.7,hybrid,semi-automatic,102316,4,1,14653,3,0.14321178298816423,luxo
chevrolet,impala,2009,2.4,diesel,manual,78039,5,2,7639,17,0.09788569964120963,medio
kia,sportage,2003,2.1,electric,automatic,93531,5,5,8729,23,0.09332634820168499,medio
audi,q5,2003,4.0,diesel,manual,132213,5,5,6355,23,0.04806601418911764,baixo
honda,accord,2022,3.4,diesel,semi-automatic,166527,4,1,10769,4,0.06466780361260568,alto
hyundai,tucson,2001,5.0,petrol,automatic,160877,5,1,7682,25,0.047750469299717796,medio
bmw,5 series,2018,3.0,electric,automatic,261639,3,1,10767,8,0.041151964531417215,alto
kia,optima,2003,4.6,petrol,automatic,47168,4,2,10156,23,0.21531090334753758,alto
ford,fiesta,2000,3.2,diesel,manual,195410,4,1,3391,26,0.01735316845008725,baixo
chevrolet,impala,2015,2.7,petrol,semi-automatic,93537,2,2,9429,11,0.10080395133528619,alto
ford,focus,2007,4.9,petrol,manual,18861,2,4,10722,19,0.568444491570353,alto
chevrolet,malibu,2001,2.9,electric,semi-automatic,57004,5,1,8159,25,0.14312779580738533,medio
honda,accord,2006,2.5,hybrid,manual,122245,5,2,6955,20,0.056893477087184854,medio
audi,a4,2022,4.6,electric,manual,159544,5,2,14109,4,0.08843273057758,luxo
kia,sportage,2017,2.7,electric,semi-automatic,254486,5,5,8810,9,0.034618664214675014,medio
toyota,camry,2014,1.4,diesel,semi-automatic,295680,5,3,3786,12,0.012804339812162432,baixo
chevrolet,impala,2006,4.3,petrol,semi-automatic,3923,5,4,10121,20,2.579255861365953,alto
volkswagen,tiguan,2005,1.1,hybrid,semi-automatic,95418,4,5,5791,21,0.06069021892914409,baixo
kia,optima,2023,3.5,petrol,automatic,65179,5,3,14696,3,0.22546793494937098,luxo
bmw,5 series,2011,4.2,diesel,manual,20334,2,1,11193,15,0.5504302925989673,luxo
toyota,corolla,2005,3.7,hybrid,manual,53501,2,5,9229,21,0.1724982243654443,alto
mercedes,e-class,2010,2.9,petrol,semi-automatic,272714,3,3,4545,16,0.016665749958748144,baixo
kia,rio,2010,4.2,electric,automatic,177834,2,1,11243,16,0.06322152557145669,luxo
hyundai,tucson,2009,1.2,electric,semi-automatic,154527,5,4,6909,17,0.044710343756471316,medio
ford,explorer,2015,3.8,petrol,manual,77869,4,1,10842,11,0.1392320534223706,alto
bmw,x5,2009,1.4,electric,manual,164195,4,4,6916,17,0.042120392701405635,medio
chevrolet,malibu,2020,2.6,diesel,manual,240811,4,1,7883,6,0.03273507964719366,medio
hyundai,tucson,2016,4.8,electric,automatic,42962,2,2,16340,10,0.3803272583385704,luxo
audi,a3,2015,1.2,hybrid,manual,28441,3,5,10231,11,0.3597145067154209,alto
ford,explorer,2013,2.1,hybrid,manual,223480,5,5,6630,13,0.029666951552928436,baixo
audi,q5,2019,2.9,electric,automatic,39310,3,1,15413,7,0.392078553076747,luxo
ford,fiesta,2020,2.3,hybrid,manual,148290,5,2,10434,6,0.07036165377534712,alto
hyundai,elantra,2018,4.2,electric,manual,86529,3,5,13969,8,0.16143534034438922,luxo
chevrolet,impala,2008,3.0,diesel,manual,63631,5,5,8227,18,0.1292902941916017,medio
volkswagen,tiguan,2012,4.1,electric,manual,4081,2,2,13718,14,3.360607545320921,luxo
chevrolet,equinox,2015,2.7,diesel,semi-automatic,278961,2,4,5720,11,0.020504584853851062,baixo
bmw,5 series,2003,1.3,diesel,semi-automatic,175570,5,1,2788,23,0.015879615654065878,baixo
chevrolet,malibu,2019,3.7,diesel,semi-automatic,285346,5,2,7793,7,0.0273106077863093,medio
audi,q5,2003,4.1,hybrid,automatic,58845,2,3,10423,23,0.1771233388845461,alto
volkswagen,golf,2023,4.0,hybrid,semi-automatic,239018,5,2,11219,3,0.04693769114589217,luxo
chevrolet,impala,2009,1.8,petrol,automatic,150497,3,4,7090,17,0.047110260601469785,medio
toyota,camry,2019,2.9,diesel,semi-automatic,64568,5,4,11408,7,0.17667921138626896,luxo
honda,cr-v,2011,4.8,petrol,automatic,120113,3,3,11297,15,0.0940523169655494,luxo
volkswagen,tiguan,2019,2.5,petrol,manual,230727,3,1,7685,7,0.03330761762768281,medio
kia,sportage,2020,1.7,petrol,automatic,187468,3,4,9550,6,0.05094175570360966,alto
chevrolet,malibu,2004,1.4,electric,manual,114096,2,3,6418,22,0.05625038344566465,baixo
volkswagen,passat,2016,4.8,diesel,semi-automatic,188728,4,1,9925,10,0.05258863237764202,alto
bmw,3 series,2015,4.5,electric,manual,140987,2,4,12280,11,0.08709961131443811,luxo
mercedes,gla,2007,3.3,petrol,semi-automatic,284495,2,5,3810,19,0.013392103931162476,baixo
mercedes,c-class,2007,2.6,hybrid,manual,251628,4,1,4767,19,0.018944557264862157,baixo
mercedes,e-class,2009,1.3,petrol,manual,277187,2,4,2556,17,0.009221178405991601,baixo
chevrolet,impala,2001,5.0,hybrid,semi-automatic,240286,3,5,5594,25,0.023280493742899117,baixo
mercedes,gla,2007,1.6,hybrid,manual,60036,3,4,7599,19,0.12657194729916552,medio
chevrolet,equinox,2006,4.7,electric,manual,49929,3,2,11601,20,0.23234528339675545,luxo
volkswagen,tiguan,2015,3.5,diesel,manual,164046,5,4,8819,11,0.05375898370588916,medio
chevrolet,impala,2008,1.4,hybrid,semi-automatic,151880,3,1,5862,18,0.03859600608371027,baixo
toyota,rav4,2002,3.6,electric,automatic,257390,5,5,6652,24,0.025843949477642965,medio
honda,cr-v,2009,3.6,electric,automatic,9934,4,2,13701,17,1.3790639154504278,luxo
hyundai,elantra,2000,2.8,diesel,automatic,46165,5,1,7476,26,0.16193735649612268,medio
honda,accord,2011,4.0,electric,manual,279343,3,1,7813,15,0.02796909903201787,medio
toyota,corolla,2019,3.9,electric,semi-automatic,201968,2,4,11660,7,0.05773163208215122,luxo
toyota,corolla,2018,3.4,hybrid,semi-automatic,226640,2,2,9367,8,0.04132967997846815,alto
audi,a4,2001,2.1,hybrid,semi-automatic,29526,2,2,6909,25,0.23398923019609172,medio
bmw,x5,2023,4.2,hybrid,automatic,182399,4,1,14052,3,0.07703947368421053,luxo
hyundai,tucson,2000,3.4,hybrid,semi-automatic,50291,2,5,7494,26,0.14900978286805058,medio
kia,optima,2012,4.8,hybrid,automatic,45936,5,5,14081,14,0.30652850643272306,luxo
honda,accord,2002,4.6,petrol,automatic,164258,5,1,7514,24,0.0457448298114563,medio
honda,accord,2001,1.5,petrol,semi-automatic,231314,5,1,2000,25,0.008646218360244687,baixo
toyota,rav4,2007,3.5,diesel,automatic,149723,5,1,8205,19,0.05480083353370201,medio
audi,a3,2005,1.7,petrol,manual,146254,2,3,4374,21,0.02990666985744077,baixo
honda,civic,2011,1.2,diesel,manual,254945,2,5,3501,15,0.013732319785366313,baixo
chevrolet,equinox,2020,3.9,petrol,manual,196173,2,5,10076,6,0.051362565885387464,alto
toyota,rav4,2016,4.4,petrol,manual,183605,2,1,9627,10,0.05243292702852848,alto
honda,accord,2019,4.5,electric,manual,93409,2,1,14431,7,0.15449095385932984,luxo
honda,accord,2014,3.0,petrol,automatic,263720,3,3,7525,12,0.028533943068621764,medio
ford,focus,2006,3.9,petrol,manual,282190,4,3,4156,20,0.014727613566697733,baixo
chevrolet,malibu,2019,3.9,hybrid,semi-automatic,84580,4,1,13008,7,0.15379340513826983,luxo
audi,a4,2006,3.1,hybrid,automatic,5762,5,4,11384,20,1.9753600555266355,luxo
honda,cr-v,2015,2.9,petrol,semi-automatic,215757,4,2,7184,11,0.03329656374271174,medio
audi,a4,2015,3.3,electric,automatic,237333,2,3,10653,11,0.04488610987047789,alto
mercedes,e-class,2021,3.5,electric,semi-automatic,142515,5,2,13049,5,0.09156164921833337,luxo
audi,a4,2010,1.9,hybrid,manual,122590,2,3,7548,16,0.061570588379244805,medio
audi,a4,2008,2.7,diesel,semi-automatic,22414,5,4,8751,18,0.39040820878875754,medio
hyundai,sonata,2011,1.9,hybrid,automatic,223344,2,5,7333,15,0.03283261322169737,medio
bmw,5 series,2007,3.5,hybrid,semi-automatic,67972,2,1,9340,19,0.13740750003677932,alto
mercedes,gla,2002,2.1,electric,manual,248997,5,2,3820,24,0.015341488686656118,baixo
ford,fiesta,2010,4.9,electric,automatic,156099,2,1,12378,16,0.07929532351057014,luxo
chevrolet,impala,2003,4.2,petrol,automatic,178369,3,5,7132,23,0.03998430229298649,medio
chevrolet,impala,2011,2.1,petrol,semi-automatic,226259,2,2,4974,15,0.02198355873773535,baixo
audi,a3,2002,4.5,petrol,semi-automatic,252583,3,4,4148,24,0.016422259525543978,baixo
mercedes,gla,2001,3.6,hybrid,semi-automatic,8832,4,2,8823,25,0.9988678818068606,medio
volkswagen,passat,2014,1.4,hybrid,manual,238001,2,5,5939,12,0.02495357181872421,baixo
honda,cr-v,2009,4.9,diesel,automatic,266435,2,3,7871,17,0.029541803660166045,medio
toyota,camry,2007,3.0,hybrid,manual,126631,3,5,7667,19,0.06054551772063933,medio
audi,q5,2005,2.3,hybrid,manual,133166,2,5,6236,21,0.04682841845201889,baixo
toyota,camry,2008,1.1,electric,automatic,30173,3,1,10496,18,0.3478491416451249,alto
toyota,rav4,2001,3.7,electric,semi-automatic,32783,5,5,9444,25,0.28806734992679356,alto
ford,fiesta,2010,2.9,hybrid,semi-automatic,93513,5,3,9129,16,0.09762174647646342,alto
hyundai,elantra,2011,3.3,petrol,manual,32035,2,4,10059,15,0.31399051067549005,alto
honda,cr-v,2013,3.7,electric,manual,162563,3,3,10448,13,0.0642700720946827,alto
mercedes,gla,2008,3.7,diesel,semi-automatic,59372,2,1,9012,18,0.15178616542873022,alto
bmw,x5,2019,2.7,electric,manual,39275,3,4,13714,7,0.34916997657602605,luxo
mercedes,e-class,2007,4.5,electric,manual,198340,3,5,8733,19,0.044030230764188945,medio
bmw,5 series,2019,3.0,electric,manual,293175,4,1,8936,7,0.030479984719076595,alto
chevrolet,equinox,2018,1.8,electric,automatic,206717,3,5,10665,8,0.05159202391664006,alto
hyundai,sonata,2011,2.4,electric,semi-automatic,291467,3,1,5970,15,0.02048252295277698,baixo
honda,civic,2012,1.8,hybrid,manual,155798,2,5,7384,14,0.04739439919383308,medio
toyota,camry,2002,2.0,diesel,automatic,188190,5,1,4436,24,0.023571796738420008,baixo
kia,rio,2003,4.7,diesel,manual,114556,5,3,7408,23,0.06466649790060842,medio
audi,a3,2005,2.9,petrol,automatic,276720,3,3,4465,21,0.01613538546044572,baixo
volkswagen,tiguan,2014,1.2,hybrid,manual,32008,2,5,9859,12,0.30800712299665717,alto
toyota,corolla,2010,3.2,hybrid,semi-automatic,3706,4,2,11225,16,3.02805503102239,luxo
audi,q5,2014,3.4,diesel,semi-automatic,180091,2,3,8098,12,0.044965906314550344,medio
bmw,5 series,2021,2.2,electric,semi-automatic,2578,5,4,14548,5,5.640946103140752,luxo
kia,sportage,2003,3.5,petrol,manual,265053,5,2,3198,23,0.012065465905060855,baixo
mercedes,c-class,2020,3.5,petrol,automatic,23933,3,3,14621,6,0.610888276092588,luxo
audi,a3,2005,4.8,petrol,manual,133567,5,2,7728,21,0.05785816962146622,medio
toyota,rav4,2009,2.4,petrol,manual,131952,3,3,6560,17,0.049714671132903385,baixo
honda,accord,2020,1.2,diesel,manual,293337,4,2,5433,6,0.01852129625210508,baixo
chevrolet,equinox,2021,2.8,hybrid,semi-automatic,252473,5,5,9150,5,0.03624135554552152,alto
hyundai,elantra,2018,1.7,hybrid,manual,168094,5,5,8838,8,0.052577411582735954,medio
kia,rio,2006,3.6,hybrid,semi-automatic,42204,3,5,9655,20,0.22876436441179954,alto
bmw,x5,2004,1.0,hybrid,semi-automatic,71056,3,5,5878,22,0.08272232151652899,baixo
hyundai,sonata,2000,2.5,diesel,automatic,52610,2,4,7047,26,0.13394537264070253,medio
chevrolet,malibu,2014,2.0,diesel,semi-automatic,200270,3,3,6294,12,0.03142741585152119,baixo
honda,cr-v,2017,1.5,petrol,manual,53326,4,1,9633,9,0.18064020102387157,alto
toyota,corolla,2018,2.0,diesel,manual,111958,5,2,9260,8,0.08270884877499798,alto
bmw,5 series,2018,2.2,petrol,semi-automatic,279897,2,5,6102,8,0.021800798862442745,baixo
audi,a4,2016,1.0,electric,semi-automatic,53839,2,1,10823,10,0.2010215453194651,alto
volkswagen,golf,2017,3.7,diesel,semi-automatic,298624,3,2,6927,9,0.023196316450397655,medio
audi,a4,2002,2.9,diesel,semi-automatic,194395,2,4,3712,24,0.01909504310788288,baixo
volkswagen,golf,2011,4.2,electric,automatic,290139,2,2,9297,15,0.032043151581994896,alto
toyota,rav4,2021,3.8,electric,manual,225281,3,1,11694,5,0.051908274962047564,luxo
honda,cr-v,2010,3.5,diesel,manual,56557,4,4,9468,16,0.1674033735280597,alto
kia,sportage,2005,1.6,petrol,automatic,175506,5,5,5189,21,0.029565772305378133,baixo
hyundai,tucson,2018,2.8,electric,manual,288472,4,5,8530,8,0.029569491772193583,medio
audi,a3,2007,1.1,diesel,semi-automatic,75883,3,5,5782,19,0.07619524537451901,baixo
mercedes,c-class,2008,4.5,diesel,automatic,89078,3,5,10718,18,0.12032016524657888,alto
kia,sportage,2010,4.8,diesel,automatic,255573,4,3,8288,16,0.03242896382261106,medio
honda,civic,2004,4.8,hybrid,manual,42624,2,2,10247,22,0.24039882697947215,alto
kia,rio,2019,1.3,petrol,manual,190109,4,3,7297,7,0.0383830413970859,medio
kia,optima,2002,1.5,diesel,semi-automatic,45968,3,1,5280,24,0.11486001435750179,baixo
kia,sportage,2009,3.2,hybrid,manual,74477,2,3,9510,17,0.12768871344558125,alto
audi,a3,2002,1.0,diesel,semi-automatic,229693,3,1,2000,24,0.008707236584325232,baixo
bmw,5 series,2014,1.1,diesel,manual,219921,2,2,5001,12,0.022739880503087458,baixo
chevrolet,equinox,2012,2.3,electric,semi-automatic,195479,2,4,8090,14,0.0413853079598936,medio
chevrolet,equinox,2019,4.0,electric,automatic,12292,5,4,17054,7,1.3872935817131702,luxo
bmw,x5,2003,4.1,electric,manual,195476,3,3,7190,23,0.03678182087918272,medio
audi,a3,2019,3.1,diesel,automatic,155039,5,1,11299,7,0.07287796697626418,luxo
bmw,x5,2016,4.0,hybrid,automatic,106356,5,2,13272,10,0.12478727305207932,luxo
kia,sportage,2004,4.9,electric,manual,179026,4,1,8619,22,0.04814357610863166,medio
honda,cr-v,2013,3.1,electric,automatic,174132,4,3,11117,13,0.06384200582313519,luxo
kia,optima,2015,1.8,hybrid,automatic,158589,5,4,9728,11,0.06134056371776279,alto
kia,rio,2015,1.6,diesel,semi-automatic,139098,2,3,7418,11,0.053328924003767104,medio
mercedes,c-class,2000,2.7,electric,semi-automatic,68230,2,5,7435,26,0.10896806436956809,medio
volkswagen,passat,2019,1.8,diesel,manual,116866,2,3,9262,7,0.0792524835924598,alto
volkswagen,golf,2003,3.3,diesel,semi-automatic,194727,4,3,4405,23,0.02262129739944949,baixo
chevrolet,equinox,2018,4.7,diesel,automatic,6212,4,3,15575,8,2.5068404957347497,luxo
volkswagen,passat,2020,3.3,diesel,automatic,262079,5,1,9658,6,0.0368513431013431,alto
volkswagen,tiguan,2017,1.4,electric,automatic,81604,2,2,12467,9,0.15277250168494577,luxo
audi,a3,2020,3.0,hybrid,manual,295890,5,3,8182,6,0.027652074581518193,medio
mercedes,e-class,2023,2.4,electric,manual,278847,2,2,9823,3,0.03522707711728253,alto
ford,focus,2001,4.7,electric,automatic,106379,2,5,10472,25,0.09843955630757661,alto
honda,accord,2021,4.5,hybrid,manual,30072,2,4,15298,5,0.5086955075981777,luxo
honda,accord,2014,3.4,hybrid,automatic,276760,3,4,8664,12,0.03130498878093373,medio
audi,q5,2004,4.6,electric,semi-automatic,86804,2,1,10163,22,0.11707850930245954,alto
audi,a4,2010,2.1,hybrid,automatic,70950,3,1,10281,16,0.14490282025623316,alto
honda,accord,2019,1.1,hybrid,semi-automatic,142212,4,4,9055,7,0.06367209748757147,alto
hyundai,tucson,2005,2.7,diesel,automatic,40890,3,4,8982,21,0.21965713726736935,alto
bmw,x5,2019,1.5,electric,semi-automatic,277287,4,2,7754,7,0.02796370560572401,medio
mercedes,gla,2015,3.8,hybrid,automatic,71836,3,1,13463,11,0.18741038740481925,luxo
volkswagen,passat,2021,4.1,diesel,semi-automatic,227784,4,3,9944,5,0.04365520117654806,alto
mercedes,c-class,2013,1.6,petrol,semi-automatic,177460,4,2,6050,13,0.034091997678363135,baixo
bmw,5 series,2008,3.8,hybrid,semi-automatic,224616,4,4,6807,18,0.030304919039965808,medio
ford,explorer,2006,2.1,hybrid,semi-automatic,224412,3,5,4511,20,0.02010133102805987,baixo
kia,sportage,2007,1.5,hybrid,manual,42352,3,5,7852,19,0.1853941869525181,medio
hyundai,elantra,2019,2.3,hybrid,manual,213388,3,4,8832,7,0.04138920000562353,medio
toyota,camry,2023,3.2,petrol,semi-automatic,102888,4,1,12142,3,0.11801067169473899,luxo
audi,a3,2008,2.6,hybrid,semi-automatic,246550,5,1,5169,18,0.020965236401393625,baixo
